IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
89.208.104.241,443,443,true,FRA,Europe,Frankfurt,286,0.48
34.141.46.87,443,443,true,FRA,Europe,Frankfurt,233,0.43
3.120.8.31,443,443,true,FRA,Europe,Frankfurt,213,0.42
34.118.47.106,443,443,true,FRA,Europe,Frankfurt,258,0.41
34.65.224.8,443,443,true,FRA,Europe,Frankfurt,280,0.36
79.175.134.23,443,443,true,FRA,Europe,Frankfurt,337,0.35
165.232.77.198,443,443,true,FRA,Europe,Frankfurt,312,0.35
91.239.148.133,443,443,true,FRA,Europe,Frankfurt,235,0.29
104.248.16.87,443,443,true,FRA,Europe,Frankfurt,298,0.24
207.154.247.121,443,443,true,FRA,Europe,Frankfurt,311,0.22
2.56.206.64,443,443,true,FRA,Europe,Frankfurt,342,0.17
3.126.221.11,8443,443,true,FRA,Europe,Frankfurt,216,0.11
5.182.36.105,443,443,true,FRA,Europe,Frankfurt,285,0.08
18.196.93.254,80,80,false,FRA,Europe,Frankfurt,178,0.00
18.195.205.127,80,80,false,FRA,Europe,Frankfurt,217,0.00
34.65.65.26,443,443,true,FRA,Europe,Frankfurt,245,0.00
34.116.148.216,443,443,true,FRA,Europe,Frankfurt,294,0.00
165.232.79.190,443,443,true,FRA,Europe,Frankfurt,313,0.00
3.120.212.75,443,443,true,FRA,Europe,Frankfurt,226,0.00
18.156.21.22,443,443,true,FRA,Europe,Frankfurt,217,0.00
3.127.55.133,443,443,true,FRA,Europe,Frankfurt,216,0.00
18.198.227.161,443,443,true,FRA,Europe,Frankfurt,230,0.00
143.47.189.172,443,443,true,FRA,Europe,Frankfurt,245,0.00
3.67.232.136,443,443,true,FRA,Europe,Frankfurt,219,0.00
3.68.62.122,443,443,true,FRA,Europe,Frankfurt,215,0.00
34.154.255.214,443,443,true,FRA,Europe,Frankfurt,295,0.00
185.217.108.43,4034,2053,true,FRA,Europe,Frankfurt,167,0.00
34.116.200.216,443,443,true,FRA,Europe,Frankfurt,264,0.00
34.147.28.91,443,443,true,FRA,Europe,Frankfurt,193,0.00
158.180.44.103,443,443,true,FRA,Europe,Frankfurt,261,0.00
18.196.70.197,443,443,true,FRA,Europe,Frankfurt,180,0.00
176.9.178.35,443,443,true,FRA,Europe,Frankfurt,186,0.00
195.141.65.98,443,443,true,FRA,Europe,Frankfurt,371,0.00
18.185.254.189,443,443,true,FRA,Europe,Frankfurt,214,0.00
18.193.131.26,443,443,true,FRA,Europe,Frankfurt,223,0.00
23.88.104.223,2052,2052,false,FRA,Europe,Frankfurt,180,0.00
